MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,HouseAge
20,RL,71.0,8197,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,660,GasA,Ex,Y,SBrkr,1285,0,0,1,1,3,1,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,138,0,0,0,0,0,,MnPrv,,0,4,WD,Normal,143500,30
20,RL,57.0,7677,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,773,GasA,Gd,Y,SBrkr,773,0,0,1,0,2,1,TA,Typ,0,,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,,,,0,4,WD,Abnorml,110000,55
60,RL,104.0,13518,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,Unf,1926,GasA,Ex,Y,SBrkr,3140,0,0,3,1,4,1,Ex,Typ,2,Gd,BuiltIn,Fin,3,TA,TA,Y,144,78,0,0,0,0,,,,0,7,New,Partial,485000,1
50,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,Unf,731,GasA,Ex,Y,SBrkr,1768,1,0,1,1,3,1,Gd,Typ,2,TA,Detchd,Unf,1,TA,TA,Y,0,0,264,0,0,0,,MnPrv,,0,6,WD,Normal,175000,70
60,RL,79.0,12798,Pave,,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,616,GasA,Gd,Y,SBrkr,1688,1,0,2,1,4,1,Gd,Typ,0,,Attchd,RFn,2,TA,TA,Y,403,114,185,0,0,0,,,Shed,400,5,WD,Normal,200000,11
30,RM,40.0,4800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1990,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1196,GasA,Ex,Y,FuseA,1196,1,0,1,0,2,1,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,,,,0,7,WD,Normal,109900,91
60,RL,63.0,8199,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,WdShing,Wd Shng,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,728,GasA,Ex,Y,SBrkr,1456,1,0,2,1,3,1,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,36,18,0,0,0,0,,,,0,10,WD,Normal,189000,3
60,RL,107.0,13891,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1734,GasA,Ex,Y,SBrkr,2822,0,0,3,1,4,1,Ex,Typ,1,Gd,BuiltIn,RFn,3,TA,TA,Y,52,170,0,0,192,0,,,,0,1,New,Partial,582933,1
20,RL,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,936,GasA,TA,Y,SBrkr,1128,0,0,1,0,2,1,TA,Min1,0,,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,6,WD,Family,118000,52
20,RL,91.0,12274,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1417,GasA,Ex,Y,SBrkr,1428,0,0,2,0,3,1,Ex,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,60,0,0,0,0,,,,0,7,New,Partial,227680,0
80,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,Av,ALQ,Rec,980,GasA,Gd,Y,SBrkr,980,0,0,2,0,3,1,TA,Typ,0,,Attchd,Fin,1,TA,TA,Y,68,0,0,0,0,0,,,,0,10,WD,Normal,135500,39
70,RL,144.0,21384,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,2004,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,1324,GasA,Ex,Y,SBrkr,1576,2,0,1,1,3,1,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,312,0,0,0,0,,,,0,5,WD,Normal,223500,86
80,RL,85.0,13400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,1024,GasA,TA,Y,SBrkr,1086,1,0,1,0,3,1,TA,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,6,WD,Normal,159950,40
75,RM,90.0,8100,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1965,Hip,CompShg,AsbShng,AsbShng,,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,849,GasA,TA,N,FuseA,2138,0,0,2,0,2,3,TA,Typ,0,,Detchd,Unf,2,Fa,Po,N,40,156,0,0,0,0,,MnPrv,,0,11,WD,Normal,106000,111
20,RL,78.0,10140,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1040,GasA,Fa,Y,SBrkr,1309,1,0,1,1,3,1,Gd,Typ,1,Fa,Attchd,RFn,2,TA,TA,Y,265,0,0,0,0,648,Fa,GdPrv,,0,1,WD,Normal,181000,32
120,RM,,4438,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,848,GasA,Ex,Y,SBrkr,848,1,0,1,0,1,1,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,140,0,0,0,0,0,,,,0,6,ConLD,Normal,144500,4
20,C (all),66.0,8712,Grvl,,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,Unf,540,GasA,TA,N,FuseA,1044,0,0,1,0,2,1,Fa,Typ,0,,Basment,Unf,2,TA,TA,N,0,0,0,0,0,0,,,Shed,54,6,WD,Alloca,55993,58
20,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1442,GasA,Gd,Y,SBrkr,1442,0,0,1,1,4,1,TA,Typ,0,,Attchd,RFn,1,TA,TA,Y,0,0,275,0,0,0,,,Shed,500,4,COD,Normal,157900,49
50,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1950,Gable,CompShg,Stucco,Stucco,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,686,GasW,Gd,Y,SBrkr,1250,0,1,1,1,3,1,Fa,Typ,0,,Detchd,Unf,1,TA,TA,P,207,0,96,0,0,0,,,,0,7,WD,Normal,116000,88
20,RL,48.0,12137,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1649,GasA,Ex,Y,SBrkr,1661,0,0,2,0,3,1,Gd,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,34,0,0,0,0,,,,0,5,WD,Normal,224900,12
20,RL,,11425,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1008,GasA,Gd,Y,SBrkr,1008,0,0,1,0,2,1,TA,Typ,1,Gd,Attchd,RFn,1,TA,TA,Y,0,0,120,0,0,0,,,,0,7,WD,Normal,137000,52
20,RL,,13265,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1568,GasA,Ex,Y,SBrkr,1689,1,0,2,0,3,1,Gd,Typ,2,Gd,Attchd,RFn,3,TA,TA,Y,150,59,0,0,0,0,,,,0,7,WD,Normal,271000,6
80,RL,80.0,8816,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,1010,GasA,Gd,Y,SBrkr,1052,1,0,1,0,3,1,TA,Typ,0,,Attchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,6,WD,Normal,155000,39
120,RL,44.0,6371,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1358,GasA,Ex,Y,SBrkr,1358,1,0,2,0,2,1,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,192,35,0,0,0,0,,,,0,6,New,Partial,224000,1
60,RL,72.0,7226,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,798,GasA,Ex,Y,SBrkr,1640,0,0,2,1,3,1,Gd,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,45,0,0,0,0,,,,0,6,WD,Normal,183000,5
20,RM,60.0,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,Gable,CompShg,MetalSd,MetalSd,,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,936,GasA,TA,N,SBrkr,936,0,0,1,0,2,1,TA,Min2,0,,Detchd,Unf,2,TA,TA,Y,0,32,112,0,0,0,,,,0,2,WD,Normal,93000,56
60,RL,,12394,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,847,GasA,Ex,Y,SBrkr,1733,0,0,2,1,3,1,Gd,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,100,48,0,0,0,0,,,,0,10,WD,Family,225000,4
50,RL,60.0,9900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,778,GasA,TA,Y,SBrkr,1489,0,0,2,0,3,1,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,335,0,0,0,0,0,,GdWo,,0,7,WD,Normal,139500,69
20,FV,81.0,11216,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,1489,GasA,Ex,Y,SBrkr,1489,0,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,140,0,0,0,0,,,,0,6,New,Partial,232600,0
20,RL,114.0,14803,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,2078,GasA,Ex,Y,SBrkr,2084,1,0,2,0,2,1,Ex,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,188,45,0,0,0,0,,,,0,6,New,Partial,385000,1
45,RM,50.0,6130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,784,GasA,Gd,Y,SBrkr,784,1,0,1,0,2,1,Gd,Typ,0,,,,0,,,Y,0,0,116,0,0,0,,,,0,5,WD,Normal,109500,84
20,RL,65.0,8529,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1454,GasA,Ex,Y,SBrkr,1434,0,0,2,0,3,1,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,290,39,0,0,0,0,,,,0,4,WD,Normal,189000,8
60,RL,,28698,Pave,,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,Flat,Tar&Grv,Plywood,Plywood,,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,ALQ,1013,GasA,TA,Y,SBrkr,2126,0,1,2,1,3,1,TA,Min2,0,,Attchd,Fin,2,TA,TA,Y,486,0,0,0,225,0,,,,0,6,WD,Abnorml,185000,42
160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,600,GasA,Ex,Y,SBrkr,1223,0,0,2,1,2,1,Gd,Typ,0,,Detchd,RFn,2,TA,TA,Y,0,166,0,0,0,0,,,,0,7,WD,Normal,147400,1
20,RL,80.0,11900,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1392,GasA,TA,Y,FuseA,1392,1,0,1,1,3,1,TA,Typ,2,Gd,Attchd,RFn,2,TA,TA,Y,0,0,0,0,192,0,,,,0,6,WD,Normal,166000,51
160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,600,GasA,Ex,Y,SBrkr,1200,0,0,2,1,2,1,Gd,Typ,0,,Detchd,RFn,2,TA,TA,Y,0,166,0,0,0,0,,,,0,6,WD,Normal,151000,1
60,RL,44.0,9548,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,941,GasA,Ex,Y,SBrkr,1829,1,0,2,1,3,1,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,192,39,0,0,0,0,,,,0,1,WD,Normal,237000,7
20,RL,100.0,10004,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,1516,GasA,TA,Y,SBrkr,1516,0,0,1,1,3,1,TA,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,0,0,0,152,0,,,,0,2,WD,Normal,167000,45
20,RL,75.0,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1144,GasA,Gd,Y,SBrkr,1144,1,0,1,0,3,1,TA,Typ,0,,Attchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,9,WD,Normal,139950,47
20,RL,60.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1995,Gable,CompShg,VinylSd,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,1067,GasA,TA,Y,SBrkr,1067,0,0,2,0,2,1,Gd,Min2,0,,Attchd,Unf,2,TA,TA,Y,290,0,0,0,0,0,,,,0,2,WD,Normal,128000,60
30,RM,90.0,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1973,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,1559,GasA,Gd,Y,SBrkr,1559,1,0,1,0,2,1,TA,Min2,0,,Detchd,Unf,2,TA,TA,Y,0,116,230,0,0,0,,GdWo,,0,6,COD,Normal,153500,59
160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,483,GasA,TA,Y,SBrkr,987,1,0,1,1,2,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,,,,0,11,WD,Normal,100000,35
20,RL,75.0,9525,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1099,GasA,Ex,Y,SBrkr,1099,0,0,1,1,3,1,Gd,Typ,0,,Attchd,Unf,1,TA,TA,Y,278,0,0,0,0,0,,,,0,6,WD,Normal,144000,13
50,RL,70.0,11767,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1995,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,768,GasA,Ex,Y,SBrkr,1200,0,0,1,0,3,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,,,,0,5,WD,Normal,130500,62
70,RH,,12155,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,672,GasA,TA,N,SBrkr,1482,0,0,2,0,4,1,Fa,Typ,0,,Detchd,Unf,1,TA,TA,P,0,0,254,0,0,0,,,,0,3,WD,Normal,140000,83
70,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,2002,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,650,GasA,Gd,Y,SBrkr,1539,0,0,2,0,3,1,Gd,Typ,1,Po,Detchd,Unf,2,Gd,TA,P,70,78,68,0,0,0,,,,0,6,WD,Normal,157500,104
80,RL,82.0,9020,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,1127,GasA,TA,Y,SBrkr,1165,1,0,1,1,3,1,TA,Typ,0,,Attchd,RFn,2,Gd,Gd,Y,0,129,0,0,0,0,,GdPrv,,0,5,WD,Normal,174900,42
90,RL,80.0,8000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1800,GasA,Ex,N,SBrkr,1800,0,0,2,0,6,2,TA,Typ,0,,,,0,,,Y,0,0,0,0,0,0,,,,0,7,WD,Normal,141000,46
50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,876,GasA,Gd,Y,SBrkr,1416,0,0,1,1,4,1,TA,Typ,1,Gd,Detchd,Unf,3,TA,TA,Y,418,0,194,0,0,0,,,,0,6,WD,Normal,153900,93
85,RL,,16647,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1981,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,1390,GasA,TA,Y,SBrkr,1701,1,0,2,0,3,1,TA,Min2,2,TA,Basment,Fin,2,TA,TA,Y,0,0,0,0,0,0,,,,0,1,WD,Normal,171000,32
60,RL,75.0,9317,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,740,GasA,Ex,Y,SBrkr,1775,1,0,2,1,3,1,Gd,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,234,72,192,0,0,0,,,,0,7,WD,Normal,213000,16
20,RL,36.0,15523,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,864,GasA,Ex,Y,SBrkr,864,1,0,1,0,3,1,TA,Typ,1,Fa,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,,,,0,8,WD,Normal,133500,37
50,RL,75.0,45600,Pave,,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1997,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,907,GasA,TA,Y,SBrkr,2358,0,0,3,0,5,1,TA,Typ,1,Gd,Detchd,Unf,2,Fa,TA,Y,486,40,0,0,175,0,,,,0,9,WD,Normal,240000,100
80,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,528,GasA,Ex,Y,SBrkr,1855,0,0,2,1,3,1,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,113,100,0,0,0,0,,,,0,8,WD,Normal,187000,31
120,RM,36.0,4435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,848,GasA,Ex,Y,SBrkr,848,1,0,1,0,1,1,Gd,Typ,0,,Attchd,Fin,2,TA,TA,Y,140,0,0,0,0,0,,,,0,11,WD,Normal,131500,4
120,RL,,3196,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1273,GasA,Ex,Y,SBrkr,1456,0,0,2,0,2,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,143,20,0,0,0,0,,,,0,5,WD,Normal,215000,3
75,RL,53.0,7128,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,918,GasA,Gd,Y,SBrkr,1646,0,0,2,0,4,1,TA,Typ,2,Gd,Detchd,Unf,1,TA,TA,Y,0,0,0,0,126,0,,MnPrv,,0,8,WD,Normal,164000,66
80,RL,,12095,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,Unf,1127,GasA,TA,Y,SBrkr,1445,0,0,1,1,3,1,TA,Typ,1,Fa,Attchd,RFn,2,TA,TA,Y,180,0,0,0,0,0,,MnPrv,,0,8,WD,Normal,158000,45
20,RL,102.0,17920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1974,Hip,CompShg,Wd Sdng,Plywood,,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Rec,1763,GasA,TA,Y,SBrkr,1779,1,0,1,1,3,1,TA,Typ,1,Gd,Attchd,Unf,2,TA,TA,Y,0,418,0,0,312,0,,,,0,7,WD,Abnorml,170000,51
20,RL,,6897,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,2010,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,1040,GasA,Ex,Y,SBrkr,1040,1,0,1,1,3,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,104,0,0,0,0,,,,0,4,WD,Normal,127000,48
